BUNDESANSTALT FUR FINANZDIENSTLEISTUNGSAUFSICHT||NET-DE-BUNDESANSTALT-FUR|,1
"Ministerium des Innern, fr Sport und Infrastruktur||MINISTERIUM-DES-INNERN-MAINZ-NET|",1
BESCHAFFUNGSAMT DES BUNDESMINISTERIUMS DES INNERN||NET-DE-BESCHAFFUNGSAMT-DES-BUNDESMINISTERIUMS-DES-INNERN|,1
Bundesagentur für Arbeit / IT-Systemhaus||BUNDESAGENTUR-FUER-ARBEIT-IT-SYSTEMHAUS|,1
Bundesnetzagentur|Tulpenfeld 4|D-53113 Bonn|GERMANY||,1
Bundesanstalt fuer Arbeit Arbeitsamt Olpe||,1
Bundesanstalt fuer Arbeit Arbeitsamt Pinneberg||,1
Bundesanstalt fuer Arbeit Arbeitsamt Warburg||,1
DEUTSCHER BUNDESTAG||NET-DE-DEUTSCHER-BUNDESTAG|,1
TSI fuer Bundeskanzleramt||BUNDESKANZLERAMT-BERLIN-NET|,1
Bundesanstalt fuer Arbeit Arbeitsamt Wolmirstedt||,1
Bundesanstalt fuer Gewaesserkunde|Koblenz||,1
"IT-Amt Bundeswehr, C2|August-Bebel-Str. 19, D-01219 Dresden||",1
Bundesanstalt fuer Arbeit Arbeitsamt Emsdetten||,1
Bundesanstalt fuer Arbeit Arbeitsamt Duisburg||,1
Bundesliegenschaft-NET8|,1
DTAG-WAN-ROBERT-KOCH-INSTITUT-BERLIN-NET|,1
BUNDESLIEGENSCHAFT-NET38|,1
BUNDESLIEGENSCHAFT-NET14|,1
Bundesanstalt fuer Zuechtungs- forschung an Kulturpflanzen||,1
Bundesnetzagentur|Tulpenfeld 4|D-53113 Bonn||,1
Bundesamt fuer Sicherheit in der Informationstechnik|Bonn||ORG-BL250-RIPE|,1
Bundesanstalt fuer Arbeit Arbeitsamt Anklam||,1
Bundesanstalt fuer Arbeit Arbeitsamt Kiel||,1
Servicestuetzpunkt Hamburg Sasel Deutscher Wetterdienst||,1
CDU / CSU - FRAKTION IM DEUTSCHEN BUNDESTAG||,1
Bundesamt fuer den Zivildienst|Sibille-Hartmann-Str. 2-8|D-50969 Koeln||BUNDESAMT-1|,1
BUNDESLIEGENSCHAFT-NET42|,1
Friedrich-Loeffler-Institut||HTP-FRIEDRICH-LOEFFLER-INSTITUT|,1
Bundesanstalt fuer Arbeit Arbeitsamt Bottrop||,1
Bundesanstalt fuer Arbeit Arbeitsamt Stadtroda||,1
Bundesanstalt fuer Arbeit Arbeitsamt 1 Nuernberg||,1
Zollkriminalamt||ZOLLKRIMINALAMT-KOELN-NET|,1
BUNDESLIEGENSCHAFT-NET7|,1
BUNDESLIEGENSCHAFT-NET35|,1
Bundesdruckerei GmbH|TOranienstrasse 91|10969 Berlin 11|Remote connection to SAP||,1
Bundesanstalt fuer Strassenwesen|Forschungsanstalt des Bundesministers fuer Verkehr BMV Bonn||,1
Bundesamt fuer Finanzen|An der Kueppe 2|53225 Bonn||,1
ORG-LFA24-RIPE|,1
Bundesanstalt fuer Arbeit Arbeitsamt Bad Kreuznach||,1
ORG-DPUM1-RIPE|,1
Deutsches Archäologisches Institut||,1
"Physikalisch-Technische Bundesanstalt Berlin, IB.TI|10587 Berlin||",1
Bundesanstalt fuer Arbeit Arbeitsamt Altenkirchen||,1
Regionalzentrale Muenchen Deutscher Wetterdienst||,1
Bundesanstalt fuer Arbeit Arbeitsamt Hofgeismar||,1
Bundesanstalt fuer Arbeit Arbeitsamt Emden||,1
Hessisches Ministerium des Inneren|Konrad-Adenauer-Ring 49|D-65187 Wiesbaden|GERMANY||,1
"Bundesanstalt fuer Geowissenschaften und Rohstoffe|Stilleweg 2, 30655 Hannover|Remote connection to SAP||",1
Bundesnetzagentur|Canisiusstr. 21|D-55122 Mainz|Germany||,1
Julius Kuehn-Institut|Bundesforschungsinstitut fuer Kulturpflanzen||,1
BUNDESLIEGENSCHAFT-NET13|,1
BUNDESLIEGENSCHAFT-NET23|,1
Bundesanstalt fuer Arbeit Arbeitsamt Bremen||,1
Bundesanstalt fuer Arbeit Arbeitsamt Augsburg||,1
Bundesanstalt fuer Arbeit Arbeitsamt Hermannsburg||,1
"Bundesministerium fuer Umwelt, Naturschutz, Bau und Reaktorsicherheit|Bonn||",1
ORG-BfF1-RIPE|,1
Bundesanstalt fuer Arbeit Arbeitsamt Schwerte||,1
Bundesanstalt fuer Arbeit Arbeitsamt Homberg Efze||,1
Bundesanstalt fuer Arbeit Arbeitsamt Radeberg||,1
Bundesanstalt fuer Wasserbau|Aussenstelle Kueste|Hamburg-Rissen||,1
Robert-Koch-Institut|Bundesinstitut fuer Infektionskrankheiten|und nicht uebertragbare Krankheiten|Berlin||,1
Bundesanstalt fuer Arbeit Arbeitsamt Aschaffenburg||,1
ORG-PA133-RIPE|,1
BUNDESTAG|ORG-DB45-RIPE|,1
Bundesanstalt fuer Arbeit Arbeitsamt Annaberg-Buchholz||,1
Physikalisch-Technische Bundesanstalt|Braunschweig||,1
Bundesanstalt fuer Arbeit Arbeitsamt Bad Salzungen||,1
Bundesamt fuer Wehrtechniek und Beschaffung|Platanenweg 37|53225 Bonn|Remote connection to SAP||,1
Bundesanstalt fuer Arbeit Arbeitsamt Rothenburg o d Tauber||,1
Bundesanstalt fuer Arbeit Arbeitsamt Olsberg||,1
ORG-ST167-RIPE|,1
Bundesanstalt fuer Arbeit Arbeitsamt Burg||,1
Bundesanstalt fuer Arbeit Arbeitsamt Beeskow||,1
Bundesanstalt fuer Arbeit Arbeitsamt Warendorf||,1
Bundesanstalt fuer Landwirt- schaft und Ernaehrung||BUNDESANSTALT-LANDWIRTSCHAFT-ERNAEHRUNG-BONN-NET|,1
RECHENZENTRUM-DER-BUNDESWEHR-STRAUSBERG-NET|,1
TSI fuer Robert-Koch-Institut||ROBERT-KOCH-INSTITUT-BERLIN-NET2|,1
Bundesanstalt fuer Arbeit Arbeitsamt Hagenow||,1
Bundesliegenschaft-NET9|,1
Bundesanstalt fuer Arbeit Arbeitsamt Weinheim||,1
Bundesanstalt fuer Arbeit Arbeitsamt Dueren||,1
Bundesanstalt fuer Arbeit Arbeitsamt Herten||,1
Bundesanstalt fuer Arbeit Arbeitsamt Albstadt||,1
Bundesanstalt fuer Arbeit Arbeitsamt Ribnitz-Damgarten||,1
BUNDESLIEGENSCHAFT-NET39|,1
Bundesanstalt fuer Arbeit Arbeitsamt Lengerich||,1
Bundeswehr HFLgWaS||BUNDESWEHR-HFLGWAS-BUECKEBURG-NET|,1
Bundesanstalt fuer Arbeit Arbeitsamt Wolgast||,1
Bundesanstalt fuer IT-Dienstleistungen|Am Ehrenberg 8|D-98693 Illmenau||BUNDESANSTALT_FUER_IT-DIENSTLEISTUNGEN-NET2|,1
Bundesverwaltungsgericht||,1
BUNDESLIEGENSCHAFT-NET18|,1
Bundesliegenschaft-NET7|,1
Bundesanstalt fuer Arbeit Arbeitsamt Berchtesgaden||,1
Bundesanstalt fuer Arbeit Arbeitsamt Diez||,1
Bundesliegenschaft-NET1|,1
Bundesnetzagentur||BUNDESNETZAGENTUR-DRESDEN-NET|,1
Bundesnetzagentur|Kanalweg 90|D-76149 Karlsruhe|GERMANY||,1
BUNDESLIEGENSCHAFT-NET33|,1
Bundesamt fuer Verbraucherschutz u. Lebensmittelsicherheit|Mauerstr. 39|10117 Berlin||,1
AMT-FUER-GEOINFORMATIONSWESEN-BUNDESWEHR-EUSKIRCHEN-NET|,1
"Bundesministerium fuer Bildung, Wissenschaft,|Forschung und Technologie, Bonn, Projekt profi||",1
BUNDESAGENTUR-FUER-ARBEIT-HEIDELBERG-NET|,1
Nds. Ministerium f. Inneres u. Sport||,1
ZKA Zollkriminalamt|Landsberger Strasse 124|D-80339 Muenchen|Germany||,1
Bundesanstalt fuer Arbeit Arbeitsamt Burgwedel||,1
Bundesanstalt fuer Landwirtschaft und Ernaehrung (BLE)||,1
ORG-BL254-RIPE|,1
Bundesanstalt fuer Arbeit Arbeitsamt Gotha||,1
Bundesanstalt fuer Arbeit Arbeitsamt Moelln||,1
Bundesamt fuer Finanzen|KEVIZZ-SINA-NET||,1
Bundesanstalt fuer Arbeit Arbeitsamt Coesfeld||,1
ORG-BA202-RIPE|,1
Bundeswehrverwaltungsschule||BUNDESWEHRVERWALTUNGSSCHULE-OBERAMMERGAU-NET|,1
Wulflamhaus fuer Bundespresseamt||,1
Bundesanstalt fuer Arbeit Arbeitsamt Lohr||,1
"Ministerium für Kultus, Jugend und Sport Referat 54 - Schulkunst||MINISTERIUM-FUER-KULTUS-JUGEND-UND-SPORT-REFERAT-54-SCHULKUNST|",1
BUNDESLIEGENSCHAFT-NET31|,1
ORG-BAMF1-RIPE|,1
Bundesanstalt fuer Arbeit Arbeitsamt Bad Harzburg||,1
Bundesministerium fuer Wirtschaft u. Technik||BUNDESMINISTERIUM-FUER-WIRTSCHAFT-U-TECHNIK-BONN-NET|,1
Bundesanstalt fuer Arbeit Arbeitsamt Schwalmstadt||,1
Bundesanstalt fuer Arbeit Arbeitsamt Uetersen||,1
Hessisches Ministerium fuer Wissenschaft und Kunst||,1
"BUNDESMINISTERIUM FUR FAMILIE, SENIOREN, FRAUEN UND JUGEND||NET-DE-BUNDESMINISTERIUM-FUR|",1
Bundesamt für Justiz|Gorch-Fock-Str.4|D-53229 Bonn||,1
BUNDESAMT FUR SICHERHEIT IN DER INFORMATIONSTECHNIK||,1
Bundesanstalt fuer Arbeit Arbeitsamt Linz||,1
BUNDESLIEGENSCHAFT-NET40|,1
Bundesanstalt fuer Arbeit Arbeitsamt Jena||,1
Beschaffungsamt des Bundesministeriums|Sankt Augustiner Str. 86|D-53225 Bonn||,1
TSBS GmbH fuer Bundesarchiv||BUNDESARCHIV-KOBLENZ-NET|,1
"Ministerium fuer Inneres, Kultur und Europa||",1
Bundesanstalt fuer Arbeit Arbeitsamt Verden||,1
Bundesanstalt fuer Arbeit Arbeitsamt Vechta||,1
Bundesanstalt fuer Arbeit Arbeitsamt Saarburg||,1
Bundesanstalt fuer Arbeit Arbeitsamt Gruenstadt||,1
Bundesanstalt fuer Arbeit Arbeitsamt Soemmerda||,1
Biologische Bundesanstalt|Schwabenheimer Strasse 101|D-69221 Dossenheim||,1
Bundesanstalt fuer Arbeit Arbeitsamt Spremberg||,1
Bundesanstalt fuer Arbeit Arbeitsamt Neustadt||,1
Bundesanstalt fuer Arbeit Arbeitsamt Ahaus||,1
BUNDESLIEGENSCHAFT-NET27|,1
Bundesanstalt fuer Arbeit Arbeitsamt Bernkastel-Kues||,1
Bundesanstalt fuer Arbeit Arbeitsamt  Grossenhain||,1
Ministerium des Innern und fuer Sport Rheinland-Pfalz||MINISTERIUM-INNERN-SPORT-MAINZ|,1
Bundesanstalt fuer Arbeit Arbeitsamt Neubrandenburg||,1
Bundesanstalt fuer Finanzmarktstabilisierung||,1
BUNDESLIEGENSCHAFT-NET32|,1
Bundesanstalt fuer Arbeit Arbeitsamt Hermeskeil||,1
Bundesamt fuer Strahlenschutz||,1
Bundesanstalt fuer Arbeit Arbeitsamt Herrenberg||,1
Bundesamt fuer Naturschutz|Konstantinstrasse 110|D-53179 Bonn||,1
DTAG-BUNDESRAT-1-BERLIN-NET|,1
